season,season_type,week,player_display_name,player_position,team_abbr,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,avg_air_yards_to_sticks,attempts,pass_yards,pass_touchdowns,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,player_gsis_id,player_first_name,player_last_name,stat_category,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,avg_cushion,avg_separation,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation
2025,REG,1,Christian McCaffrey,RB,SF,,,,,,,,,,,,,,,,,,00-0033280,Christian,McCaffrey,rushing,4.590869565217391,9.090909090909092,2.4695,22.0,69.0,3.1363636363636362,0.0,23.0,C.McCaffrey,94.36345068715119,-25.363450687151186,-1.1528841221432358,0.09090909090909091,,,,,,,,,,,
2025,REG,1,David Montgomery,RB,DET,,,,,,,,,,,,,,,,,,00-0035685,David,Montgomery,rushing,5.335200000000001,9.090909090909092,2.6442222222222225,11.0,25.0,2.272727272727273,0.0,5.0,D.Montgomery,36.53295217754311,-11.532952177543109,-1.0484501979584644,0.18181818181818182,,,,,,,,,,,
2025,REG,1,DJ Giddens,RB,IND,,,,,,,,,,,,,,,,,,00-0040179,David,Giddens,rushing,3.7309756097560975,16.666666666666664,2.636454545454545,12.0,41.0,3.4166666666666665,0.0,21.0,D.Giddens,43.05738598012662,-2.057385980126618,-0.17144883167721817,0.3333333333333333,,,,,,,,,,,
2025,REG,1,Jordan Mason,RB,MIN,,,,,,,,,,,,,,,,,,00-0037525,Jordan,Mason,rushing,3.8460294117647065,20.0,2.897,15.0,68.0,4.533333333333333,0.0,27.0,J.Mason,53.43575322241475,14.564246777585247,0.9709497851723498,0.4,,,,,,,,,,,
2025,REG,1,Bucky Irving,RB,TB,,,,,,,,,,,,,,,,,,00-0039361,Mar'Keise,Irving,rushing,5.396486486486486,21.428571428571427,2.669384615384615,14.0,37.0,2.642857142857143,0.0,7.0,B.Irving,38.904037015612396,-3.9040370156123956,-0.300310539662492,0.5384615384615384,,,,,,,,,,,
2025,REG,1,James Conner,RB,ARI,,,,,,,,,,,,,,,,,,00-0033553,James,Conner,rushing,4.90102564102564,25.0,2.9124545454545454,12.0,39.0,3.25,0.0,6.0,J.Conner,41.12726498569549,-2.12726498569549,-0.17727208214129084,0.3333333333333333,,,,,,,,,,,
2025,REG,1,Javonte Williams,RB,DAL,,,,,,,,,,,,,,,,,,00-0036997,Javonte,Williams,rushing,3.4918518518518518,26.666666666666668,2.5587142857142853,15.0,54.0,3.6,2.0,33.0,J.Williams,51.794091030621836,2.2059089693781644,0.1470605979585443,0.6,,,,,,,,,,,
2025,REG,1,Jacory Croskey-Merritt,RB,WAS,,,,,,,,,,,,,,,,,,00-0040242,Jacory,Croskey-Merritt,rushing,2.246463414634146,10.0,2.840666666666667,10.0,82.0,8.2,1.0,22.0,J.Croskey-Merritt,42.86211211881462,39.13788788118538,3.913788788118538,0.5,,,,,,,,,,,
2025,REG,1,Nick Chubb,RB,HOU,,,,,,,,,,,,,,,,,,00-0034791,Nicholas,Chubb,rushing,2.7895,15.384615384615385,2.547846153846154,13.0,60.0,4.615384615384615,0.0,21.0,N.Chubb,49.18880988860099,10.811190111399007,0.8316300085691544,0.46153846153846156,,,,,,,,,,,
2025,REG,1,Chase Brown,RB,CIN,,,,,,,,,,,,,,,,,,00-0038597,Chase,Brown,rushing,6.10046511627907,33.33333333333333,3.137812500000001,21.0,43.0,2.0476190476190474,1.0,30.0,C.Brown,45.43815325820193,-2.438153258201929,-0.11610253610485376,0.5238095238095238,,,,,,,,,,,
2025,REG,1,Omarion Hampton,RB,LAC,,,,,,,,,,,,,,,,,,00-0040666,Omarion,Hampton,rushing,5.479375,20.0,2.780416666666667,15.0,48.0,3.2,0.0,8.0,O.Hampton,72.98899625209144,-24.98899625209144,-1.6659330834727626,0.4,,,,,,,,,,,
2025,REG,1,Tyler Allgeier,RB,ATL,,,,,,,,,,,,,,,,,,00-0037263,Tyler,Allgeier,rushing,6.039999999999999,30.0,2.536375,10.0,24.0,2.4,0.0,25.0,T.Allgeier,32.213186298038494,-8.213186298038494,-0.8213186298038494,0.3,,,,,,,,,,,
2025,REG,1,Kyren Williams,RB,LAR,,,,,,,,,,,,,,,,,,00-0037840,Kyren,Williams,rushing,3.860757575757576,22.22222222222222,2.7076111111111114,18.0,66.0,3.6666666666666665,1.0,23.0,K.Williams,70.96325984723038,-4.9632598472303755,-0.2757366581794653,0.5,,,,,,,,,,,
2025,REG,1,Tony Pollard,RB,TEN,,,,,,,,,,,,,,,,,,00-0035261,Tony,Pollard,rushing,4.363166666666667,16.666666666666664,2.8544117647058824,18.0,60.0,3.3333333333333335,0.0,20.0,T.Pollard,63.30303586230768,-3.3030358623076808,-0.18350199235042672,0.3888888888888889,,,,,,,,,,,
2025,REG,1,Breece Hall,RB,NYJ,,,,,,,,,,,,,,,,,,00-0038120,Breece,Hall,rushing,3.071495327102804,31.57894736842105,2.7751764705882356,19.0,107.0,5.631578947368421,0.0,20.0,B.Hall,79.09421288991751,27.905787110082485,1.4687256373727624,0.5789473684210527,,,,,,,,,,,
2025,REG,1,Chuba Hubbard,RB,CAR,,,,,,,,,,,,,,,,,,00-0036555,Chuba,Hubbard,rushing,3.4221052631578943,0.0,2.7101875000000004,16.0,57.0,3.5625,0.0,30.0,C.Hubbard,58.64849357341478,-1.6484935734147825,-0.10303084833842391,0.3125,,,,,,,,,,,
2025,REG,1,Dylan Sampson,RB,CLE,,,,,,,,,,,,,,,,,,00-0040162,Dylan,Sampson,rushing,6.33,0.0,3.2249090909090907,12.0,29.0,2.4166666666666665,0.0,22.0,D.Sampson,40.04533414045154,-11.045334140451537,-0.9204445117042948,0.3333333333333333,,,,,,,,,,,
2025,REG,1,Bijan Robinson,RB,ATL,,,,,,,,,,,,,,,,,,00-0038542,Bijan,Robinson,rushing,7.780833333333334,25.0,2.8334000000000006,12.0,24.0,2.0,0.0,7.0,B.Robinson,33.71318987648228,-13.713189876482282,-1.2466536251347529,0.2727272727272727,,,,,,,,,,,
2025,REG,1,D'Andre Swift,RB,CHI,,,,,,,,,,,,,,,,,,00-0036275,D'Andre,Swift,rushing,5.10188679245283,5.88235294117647,2.8402000000000003,17.0,53.0,3.1176470588235294,0.0,4.0,D.Swift,73.31325943938252,-20.31325943938252,-1.1948976140813248,0.29411764705882354,,,,,,,,,,,
2025,REG,1,Ashton Jeanty,RB,LV,,,,,,,,,,,,,,,,,,00-0040122,Ashton,Jeanty,rushing,6.441315789473683,21.052631578947366,2.984461538461538,19.0,38.0,2.0,1.0,2.0,A.Jeanty,53.50065406910233,-19.500654069102332,-1.083369670505685,0.2777777777777778,,,,,,,,,,,
2025,REG,1,Kenneth Walker III,RB,SEA,,,,,,,,,,,,,,,,,,00-0038134,Kenneth,Walker,rushing,8.763,20.0,2.8071428571428574,10.0,20.0,2.0,0.0,9.0,K.Walker,40.61818730992451,-20.618187309924508,-2.0618187309924507,0.2,,,,,,,,,,,
2025,REG,2,Travis Etienne,RB,JAX,,,,,,,,,,,,,,,,,,00-0036973,Travis,Etienne,rushing,3.861971830985916,0.0,2.9507692307692306,14.0,71.0,5.071428571428571,0.0,1.0,T.Etienne,71.40661391553188,-0.406613915531878,-0.029043851109419854,0.2857142857142857,,,,,,,,,,,
2025,REG,2,Jahmyr Gibbs,RB,DET,,,,,,,,,,,,,,,,,,00-0039139,Jahmyr,Gibbs,rushing,3.189574468085106,16.666666666666664,3.1284,12.0,94.0,7.833333333333333,1.0,0.0,J.Gibbs,78.2988114839731,15.701188516026903,1.3084323763355752,0.5,,,,,,,,,,,
2025,REG,2,Chase Brown,RB,CIN,,,,,,,,,,,,,,,,,,00-0038597,Chase,Brown,rushing,4.77404255319149,0.0,2.6931999999999996,16.0,47.0,2.9375,0.0,30.0,C.Brown,64.02416652770688,-17.024166527706882,-1.0640104079816801,0.25,,,,,,,,,,,
2025,REG,2,Cam Skattebo,RB,NYG,,,,,,,,,,,,,,,,,,00-0040715,Cameron,Skattebo,rushing,3.284666666666666,18.181818181818183,2.7221818181818183,11.0,45.0,4.090909090909091,1.0,44.0,C.Skattebo,41.2066401154424,3.793359884557603,0.3448508985961457,0.36363636363636365,,,,,,,,,,,
2025,REG,2,Chuba Hubbard,RB,CAR,,,,,,,,,,,,,,,,,,00-0036555,Chuba,Hubbard,rushing,3.377368421052631,10.0,2.4763333333333337,10.0,38.0,3.8,0.0,30.0,C.Hubbard,44.1731354962379,-6.173135496237897,-0.6173135496237897,0.3,,,,,,,,,,,
2025,REG,2,De'Von Achane,RB,MIA,,,,,,,,,,,,,,,,,,00-0039040,Devon,Achane,rushing,6.514666666666667,0.0,2.873666666666667,11.0,30.0,2.727272727272727,0.0,28.0,D.Achane,52.24417603071133,-22.24417603071133,-2.022197820973757,0.45454545454545453,,,,,,,,,,,
2025,REG,2,Jaylen Warren,RB,PIT,,,,,,,,,,,,,,,,,,00-0037228,Jaylen,Warren,rushing,4.172291666666667,35.714285714285715,2.6469285714285715,14.0,48.0,3.4285714285714284,0.0,30.0,J.Warren,42.92249405912912,5.0775059408708785,0.3626789957764913,0.6428571428571429,,,,,,,,,,,
2025,REG,2,Jonathan Taylor,RB,IND,,,,,,,,,,,,,,,,,,00-0036223,Jonathan,Taylor,rushing,2.5115151515151517,24.0,2.6344583333333333,25.0,165.0,6.6,0.0,28.0,J.Taylor,108.60959845831464,56.390401541685364,2.2556160616674146,0.48,,,,,,,,,,,
2025,REG,2,David Montgomery,RB,DET,,,,,,,,,,,,,,,,,,00-0035685,David,Montgomery,rushing,3.3992982456140353,54.54545454545454,2.6657,11.0,57.0,5.181818181818182,1.0,5.0,D.Montgomery,39.96098525692151,17.03901474307849,1.5490013402798626,0.36363636363636365,,,,,,,,,,,
2025,REG,2,Kenneth Walker III,RB,SEA,,,,,,,,,,,,,,,,,,00-0038134,Kenneth,Walker,rushing,2.770761904761905,61.53846153846154,3.038769230769231,13.0,105.0,8.076923076923077,1.0,9.0,K.Walker,70.73197048314616,34.268029516853844,2.636002270527219,0.5384615384615384,,,,,,,,,,,
2025,REG,2,Alvin Kamara,RB,NO,,,,,,,,,,,,,,,,,,00-0033906,Alvin,Kamara,rushing,3.3647474747474755,0.0,2.464157894736842,21.0,99.0,4.714285714285714,0.0,41.0,A.Kamara,100.08239562001332,-1.0823956200133154,-0.05154264857206264,0.38095238095238093,,,,,,,,,,,
2025,REG,2,Quinshon Judkins,RB,CLE,,,,,,,,,,,,,,,,,,00-0040784,Quinshon,Judkins,rushing,3.2818032786885247,10.0,3.257222222222222,10.0,61.0,6.1,0.0,10.0,Q.Judkins,38.61858221693905,22.381417783060947,2.238141778306095,0.5,,,,,,,,,,,
2025,REG,2,Isiah Pacheco,RB,KC,,,,,,,,,,,,,,,,,,00-0037197,Isiah,Pacheco,rushing,6.250909090909091,0.0,2.8528749999999996,10.0,22.0,2.2,0.0,10.0,I.Pacheco,39.802674731651365,-17.802674731651365,-1.7802674731651364,0.3,,,,,,,,,,,
2025,REG,2,James Conner,RB,ARI,,,,,,,,,,,,,,,,,,00-0033553,James,Conner,rushing,4.600882352941176,27.27272727272727,2.8001,11.0,34.0,3.090909090909091,1.0,6.0,J.Conner,43.977479439660776,-9.977479439660776,-0.9070435854237069,0.36363636363636365,,,,,,,,,,,
2025,REG,2,Ashton Jeanty,RB,LV,,,,,,,,,,,,,,,,,,00-0040122,Ashton,Jeanty,rushing,4.752093023255814,18.181818181818183,2.6747,11.0,43.0,3.909090909090909,0.0,2.0,A.Jeanty,68.18600648259887,-25.18600648259887,-2.2896369529635336,0.18181818181818182,,,,,,,,,,,
2025,REG,2,Rachaad White,RB,TB,,,,,,,,,,,,,,,,,,00-0037256,Rachaad,White,rushing,2.4250769230769227,40.0,2.4168,10.0,65.0,6.5,1.0,1.0,R.White,40.189445427869735,24.810554572130265,2.4810554572130266,0.6,,,,,,,,,,,
2025,REG,2,Tony Pollard,RB,TEN,,,,,,,,,,,,,,,,,,00-0035261,Tony,Pollard,rushing,3.371195652173913,5.0,2.7047,20.0,92.0,4.6,0.0,20.0,T.Pollard,81.00551781423529,10.99448218576471,0.5497241092882355,0.5,,,,,,,,,,,
2025,REG,2,Zach Charbonnet,RB,SEA,,,,,,,,,,,,,,,,,,00-0039165,Zach,Charbonnet,rushing,23.177,53.333333333333336,3.1538181818181816,15.0,10.0,0.6666666666666666,0.0,26.0,Z.Charbonnet,53.280823909572604,-43.280823909572604,-2.8853882606381736,0.06666666666666667,,,,,,,,,,,
2025,REG,2,Tyler Allgeier,RB,ATL,,,,,,,,,,,,,,,,,,00-0037263,Tyler,Allgeier,rushing,3.301447368421053,31.25,2.679714285714286,16.0,76.0,4.75,1.0,25.0,T.Allgeier,58.63505896766563,17.36494103233437,1.0853088145208982,0.6875,,,,,,,,,,,
2025,REG,2,Rhamondre Stevenson,RB,NE,,,,,,,,,,,,,,,,,,00-0036875,Rhamondre,Stevenson,rushing,3.1594444444444454,36.36363636363637,2.4707,11.0,54.0,4.909090909090909,0.0,38.0,R.Stevenson,35.94826981098452,18.05173018901548,1.641066380819589,0.5454545454545454,,,,,,,,,,,
2025,REG,2,Kyren Williams,RB,LAR,,,,,,,,,,,,,,,,,,00-0037840,Kyren,Williams,rushing,3.9869696969696977,35.294117647058826,2.8160000000000003,17.0,66.0,3.8823529411764706,0.0,23.0,K.Williams,49.26958960281653,1.7304103971834692,0.10815064982396683,0.3125,,,,,,,,,,,
2025,REG,2,Bucky Irving,RB,TB,,,,,,,,,,,,,,,,,,00-0039361,Mar'Keise,Irving,rushing,3.5759154929577464,23.52941176470588,2.887624999999999,17.0,71.0,4.176470588235294,0.0,7.0,B.Irving,71.1562411231564,-0.1562411231564056,-0.009190654303317976,0.5294117647058824,,,,,,,,,,,
2025,REG,2,Breece Hall,RB,NYJ,,,,,,,,,,,,,,,,,,00-0038120,Breece,Hall,rushing,4.997931034482758,20.0,2.829625,10.0,29.0,2.9,0.0,20.0,B.Hall,45.123088047482725,-16.123088047482725,-1.6123088047482725,0.4,,,,,,,,,,,
2025,REG,2,D'Andre Swift,RB,CHI,,,,,,,,,,,,,,,,,,00-0036275,D'Andre,Swift,rushing,3.922222222222222,25.0,3.334583333333334,12.0,63.0,5.25,1.0,4.0,D.Swift,49.96889910832351,13.031100891676488,1.085925074306374,0.5,,,,,,,,,,,
2025,REG,2,Nick Chubb,RB,HOU,,,,,,,,,,,,,,,,,,00-0034791,Nicholas,Chubb,rushing,3.846744186046512,50.0,2.8207777777777783,12.0,43.0,3.5833333333333335,1.0,21.0,N.Chubb,32.55274641861905,10.447253581380949,0.870604465115079,0.4166666666666667,,,,,,,,,,,
2025,REG,2,James Cook,RB,BUF,,,,,,,,,,,,,,,,,,00-0037248,James,Cook,rushing,2.628181818181818,33.33333333333333,2.5393,21.0,132.0,6.285714285714286,2.0,4.0,J.Cook,90.02966318607184,41.97033681392816,1.9985874673299122,0.5238095238095238,,,,,,,,,,,
2025,REG,2,Christian McCaffrey,RB,SF,,,,,,,,,,,,,,,,,,00-0033280,Christian,McCaffrey,rushing,4.110545454545455,30.76923076923077,2.9219999999999997,13.0,55.0,4.230769230769231,0.0,23.0,C.McCaffrey,57.509078667329796,-2.5090786673297956,-0.1930060513330612,0.6153846153846154,,,,,,,,,,,
2025,REG,2,Javonte Williams,RB,DAL,,,,,,,,,,,,,,,,,,00-0036997,Javonte,Williams,rushing,2.944845360824742,16.666666666666664,3.088352941176471,18.0,97.0,5.388888888888889,1.0,33.0,J.Williams,68.44054270562278,28.559457294377225,1.5866365163542904,0.3888888888888889,,,,,,,,,,,
2025,REG,2,Saquon Barkley,RB,PHI,,,,,,,,,,,,,,,,,,00-0034844,Saquon,Barkley,rushing,4.185340909090908,13.636363636363635,3.0762105263157897,22.0,88.0,4.0,1.0,26.0,S.Barkley,94.98506941184992,-13.98506941184992,-0.699253470592496,0.45,,,,,,,,,,,
2025,REG,2,Bijan Robinson,RB,ATL,,,,,,,,,,,,,,,,,,00-0038542,Bijan,Robinson,rushing,3.067202797202797,4.545454545454546,2.9589047619047624,22.0,143.0,6.5,0.0,7.0,B.Robinson,101.1478572677494,41.8521427322506,1.902370124193209,0.5454545454545454,,,,,,,,,,,
2025,REG,2,Derrick Henry,RB,BAL,,,,,,,,,,,,,,,,,,00-0032764,Derrick,Henry,rushing,7.669130434782609,54.54545454545454,2.9807777777777775,11.0,23.0,2.090909090909091,0.0,22.0,D.Henry,29.77296146232173,-6.772961462321732,-0.6157237693019756,0.36363636363636365,,,,,,,,,,,
2025,REG,2,J.K. Dobbins,RB,DEN,,,,,,,,,,,,,,,,,,00-0036158,Jkaylin,Dobbins,rushing,2.822105263157895,35.714285714285715,2.6038181818181814,14.0,76.0,5.428571428571429,1.0,27.0,J.Dobbins,49.69684031272029,4.3031596872797095,0.3585966406066425,0.4166666666666667,,,,,,,,,,,
2025,REG,2,Josh Jacobs,RB,GB,,,,,,,,,,,,,,,,,,00-0035700,Joshua,Jacobs,rushing,3.7214285714285715,17.391304347826086,2.5157272727272724,23.0,84.0,3.652173913043478,1.0,8.0,J.Jacobs,115.24690272495246,-31.246902724952463,-1.3585609880414113,0.391304347826087,,,,,,,,,,,
2025,REG,3,David Montgomery,RB,DET,,,,,,,,,,,,,,,,,,00-0035685,David,Montgomery,rushing,1.8775496688741722,41.66666666666667,2.4214545454545457,12.0,151.0,12.583333333333334,2.0,5.0,D.Montgomery,42.888596837356275,108.11140316264373,9.009283596886977,0.6666666666666666,,,,,,,,,,,
2025,REG,3,Jaylen Warren,RB,PIT,,,,,,,,,,,,,,,,,,00-0037228,Jaylen,Warren,rushing,5.504042553191489,22.22222222222222,2.716076923076923,18.0,47.0,2.611111111111111,0.0,30.0,J.Warren,57.96090788556862,-13.960907885568623,-0.8212298756216837,0.35294117647058826,,,,,,,,,,,
2025,REG,3,Ashton Jeanty,RB,LV,,,,,,,,,,,,,,,,,,00-0040122,Ashton,Jeanty,rushing,3.872063492063492,0.0,3.106733333333333,17.0,63.0,3.7058823529411766,0.0,2.0,A.Jeanty,61.54889152077263,1.451108479227372,0.08535932230749248,0.35294117647058826,,,,,,,,,,,
2025,REG,3,Chase Brown,RB,CIN,,,,,,,,,,,,,,,,,,00-0038597,Chase,Brown,rushing,36.34333333333334,20.0,2.6618333333333335,10.0,3.0,0.3,0.0,30.0,C.Brown,24.912233572243714,-21.912233572243714,-2.1912233572243713,0.0,,,,,,,,,,,
2025,REG,3,George Holani,RB,SEA,,,,,,,,,,,,,,,,,,00-0039299,George,Holani,rushing,5.594074074074075,30.0,2.6313333333333335,10.0,27.0,2.7,0.0,36.0,G.Holani,27.471451425471386,-0.4714514254713862,-0.04714514254713862,0.4,,,,,,,,,,,
2025,REG,3,Bucky Irving,RB,TB,,,,,,,,,,,,,,,,,,00-0039361,Mar'Keise,Irving,rushing,6.087272727272727,16.0,2.54605,25.0,66.0,2.64,0.0,7.0,B.Irving,96.0256790223814,-32.0256790223814,-1.3344032925992249,0.3333333333333333,,,,,,,,,,,
2025,REG,3,Saquon Barkley,RB,PHI,,,,,,,,,,,,,,,,,,00-0034844,Saquon,Barkley,rushing,5.2945652173913045,11.11111111111111,3.0621249999999995,18.0,46.0,2.5555555555555554,0.0,26.0,S.Barkley,57.57317767273575,-11.573177672735753,-0.6429543151519863,0.2777777777777778,,,,,,,,,,,
2025,REG,3,Cam Skattebo,RB,NYG,,,,,,,,,,,,,,,,,,00-0040715,Cameron,Skattebo,rushing,3.2621666666666664,10.0,2.6140000000000003,10.0,60.0,6.0,1.0,44.0,C.Skattebo,43.08710146080319,16.91289853919681,1.691289853919681,0.7,,,,,,,,,,,
2025,REG,3,De'Von Achane,RB,MIA,,,,,,,,,,,,,,,,,,00-0039040,Devon,Achane,rushing,3.6950000000000007,16.666666666666664,2.775833333333333,12.0,62.0,5.166666666666667,0.0,28.0,D.Achane,68.07616244812658,-6.076162448126581,-0.5063468706772151,0.4166666666666667,,,,,,,,,,,
2025,REG,3,Jonathan Taylor,RB,IND,,,,,,,,,,,,,,,,,,00-0036223,Jonathan,Taylor,rushing,2.9968627450980385,5.88235294117647,2.6961176470588235,17.0,102.0,6.0,3.0,28.0,J.Taylor,77.74990943996492,24.250090560035076,1.426475915296181,0.4117647058823529,,,,,,,,,,,
2025,REG,3,Rico Dowdle,RB,CAR,,,,,,,,,,,,,,,,,,00-0036139,Rico,Dowdle,rushing,4.373,40.0,2.9132499999999997,10.0,30.0,3.0,1.0,5.0,R.Dowdle,55.202380633769394,-25.202380633769394,-2.5202380633769392,0.6,,,,,,,,,,,
2025,REG,3,Tony Pollard,RB,TEN,,,,,,,,,,,,,,,,,,00-0035261,Tony,Pollard,rushing,4.605555555555555,12.5,2.632857142857143,16.0,45.0,2.8125,1.0,20.0,T.Pollard,49.40232866736217,-4.40232866736217,-0.2751455417101356,0.25,,,,,,,,,,,
2025,REG,3,Jordan Mason,RB,MIN,,,,,,,,,,,,,,,,,,00-0037525,Jordan,Mason,rushing,2.810689655172414,0.0,2.655875,16.0,116.0,7.25,2.0,27.0,J.Mason,59.31142315925811,46.68857684074189,3.1125717893827924,0.6,,,,,,,,,,,
2025,REG,3,Trey Benson,RB,ARI,,,,,,,,,,,,,,,,,,00-0039921,Trey,Benson,rushing,4.428809523809523,20.0,2.4991250000000003,10.0,42.0,4.2,0.0,33.0,T.Benson,31.269119490249675,10.730880509750325,1.0730880509750325,0.2,,,,,,,,,,,
2025,REG,3,Travis Etienne,RB,JAX,,,,,,,,,,,,,,,,,,00-0036973,Travis,Etienne,rushing,3.64875,25.0,2.723333333333333,16.0,56.0,3.5,1.0,1.0,T.Etienne,72.57670543450455,-16.576705434504547,-1.0360440896565342,0.3125,,,,,,,,,,,
2025,REG,3,Derrick Henry,RB,BAL,,,,,,,,,,,,,,,,,,00-0032764,Derrick,Henry,rushing,4.188599999999999,58.333333333333336,2.631,12.0,50.0,4.166666666666667,1.0,22.0,D.Henry,34.30319167353628,12.696808326463717,1.1542553024057924,0.2727272727272727,,,,,,,,,,,
2025,REG,3,Javonte Williams,RB,DAL,,,,,,,,,,,,,,,,,,00-0036997,Javonte,Williams,rushing,2.4814473684210525,10.0,3.0271,10.0,76.0,7.6,0.0,33.0,J.Williams,50.792262587487514,25.207737412512486,2.5207737412512485,0.8,,,,,,,,,,,
2025,REG,3,J.K. Dobbins,RB,DEN,,,,,,,,,,,,,,,,,,00-0036158,Jkaylin,Dobbins,rushing,2.677349397590362,36.36363636363637,3.118222222222222,11.0,83.0,7.545454545454546,1.0,27.0,J.Dobbins,47.47896137329567,35.52103862670433,3.229185329700394,0.45454545454545453,,,,,,,,,,,
2025,REG,3,Quinshon Judkins,RB,CLE,,,,,,,,,,,,,,,,,,00-0040784,Quinshon,Judkins,rushing,2.9063829787234043,38.88888888888889,2.4419411764705883,18.0,94.0,5.222222222222222,1.0,10.0,Q.Judkins,59.993994502164135,34.006005497835865,1.889222527657548,0.3888888888888889,,,,,,,,,,,
2025,REG,3,Chuba Hubbard,RB,CAR,,,,,,,,,,,,,,,,,,00-0036555,Chuba,Hubbard,rushing,3.5828767123287673,41.17647058823529,2.6416874999999997,17.0,73.0,4.294117647058823,0.0,30.0,C.Hubbard,69.57456730746654,1.4254326925334624,0.0890895432833414,0.5,,,,,,,,,,,
2025,REG,3,Kareem Hunt,RB,KC,,,,,,,,,,,,,,,,,,00-0033923,Kareem,Hunt,rushing,3.6535294117647057,30.0,2.612,10.0,34.0,3.4,1.0,29.0,K.Hunt,33.720542428550516,0.279457571449484,0.027945757144948402,0.6,,,,,,,,,,,
2025,REG,3,Kyren Williams,RB,LAR,,,,,,,,,,,,,,,,,,00-0037840,Kyren,Williams,rushing,3.139468085106383,20.0,2.416421052631579,20.0,94.0,4.7,0.0,23.0,K.Williams,77.55019435821464,14.44980564178536,0.7605160864097558,0.5263157894736842,,,,,,,,,,,
2025,REG,3,Josh Jacobs,RB,GB,,,,,,,,,,,,,,,,,,00-0035700,Joshua,Jacobs,rushing,6.685999999999999,25.0,2.6864285714285714,16.0,30.0,1.875,0.0,8.0,J.Jacobs,55.31347851682965,-25.313478516829647,-1.582092407301853,0.25,,,,,,,,,,,
2025,REG,3,D'Andre Swift,RB,CHI,,,,,,,,,,,,,,,,,,00-0036275,D'Andre,Swift,rushing,5.95969696969697,23.076923076923077,2.919727272727273,13.0,33.0,2.5384615384615383,0.0,4.0,D.Swift,43.33027258650897,-13.330272586508968,-1.1108560488757473,0.3333333333333333,,,,,,,,,,,
2025,REG,3,TreVeyon Henderson,RB,NE,,,,,,,,,,,,,,,,,,00-0040734,TreVeyon,Henderson,rushing,5.588928571428572,18.181818181818183,2.929090909090909,11.0,28.0,2.5454545454545454,0.0,32.0,T.Henderson,58.04196087850016,-32.04196087850016,-3.204196087850016,0.0,,,,,,,,,,,
2025,REG,3,Isiah Pacheco,RB,KC,,,,,,,,,,,,,,,,,,00-0037197,Isiah,Pacheco,rushing,3.588888888888889,0.0,2.726111111111111,10.0,45.0,4.5,0.0,10.0,I.Pacheco,43.84384266101492,1.156157338985082,0.11561573389850821,0.6,,,,,,,,,,,
2025,REG,3,Jahmyr Gibbs,RB,DET,,,,,,,,,,,,,,,,,,00-0039139,Jahmyr,Gibbs,rushing,5.921492537313433,27.27272727272727,2.7545499999999996,22.0,67.0,3.0454545454545454,2.0,0.0,J.Gibbs,88.20891985328282,-21.208919853282822,-0.9640418115128555,0.4090909090909091,,,,,,,,,,,
2025,REG,3,Alvin Kamara,RB,NO,,,,,,,,,,,,,,,,,,00-0033906,Alvin,Kamara,rushing,5.678809523809524,11.11111111111111,2.4811999999999994,18.0,42.0,2.3333333333333335,0.0,41.0,A.Kamara,66.76471703380675,-24.764717033806747,-1.3758176129892636,0.1111111111111111,,,,,,,,,,,
2025,REG,3,Chris Rodriguez Jr.,RB,WAS,,,,,,,,,,,,,,,,,,00-0038611,Christopher,Rodriguez,rushing,3.7876923076923075,63.63636363636363,2.8689999999999993,11.0,39.0,3.5454545454545454,0.0,36.0,C.Rodriguez,38.015221994493395,0.9847780055066053,0.08952527322787321,0.2727272727272727,,,,,,,,,,,
2025,REG,3,Kenneth Walker III,RB,SEA,,,,,,,,,,,,,,,,,,00-0038134,Kenneth,Walker,rushing,7.536578947368421,31.25,2.8552142857142857,16.0,38.0,2.375,2.0,9.0,K.Walker,52.762732194703105,-16.762732194703105,-1.1175154796468736,0.3333333333333333,,,,,,,,,,,
2025,REG,3,James Cook,RB,BUF,,,,,,,,,,,,,,,,,,00-0037248,James,Cook,rushing,2.9008333333333343,26.31578947368421,2.662526315789473,19.0,108.0,5.684210526315789,1.0,4.0,J.Cook,65.10467161485136,42.895328385148645,2.2576488623762443,0.5789473684210527,,,,,,,,,,,
2025,REG,3,Bijan Robinson,RB,ATL,,,,,,,,,,,,,,,,,,00-0038542,Bijan,Robinson,rushing,3.4888888888888885,0.0,3.0187692307692306,13.0,72.0,5.538461538461538,0.0,7.0,B.Robinson,59.678484175996246,12.321515824003754,0.9478089095387503,0.38461538461538464,,,,,,,,,,,
2025,REG,3,Christian McCaffrey,RB,SF,,,,,,,,,,,,,,,,,,00-0033280,Christian,McCaffrey,rushing,5.38923076923077,23.52941176470588,2.4549333333333334,17.0,52.0,3.0588235294117645,0.0,23.0,C.McCaffrey,49.323225608646354,-4.323225608646354,-0.28821504057642355,0.4666666666666667,,,,,,,,,,,
